8th Cross, V V Mohalla, Mysore  [Sept 13, 1997]  
ashaindADum mayil  [simhEndra madhyamam] L
Ashaiyait-tIrppAi  [jayanArAyaNi] L
Ashaiyinaip-pAraDi ettanai kOTi  [madhyamAvati] L
ashhTAdasha supIThastitE  [simhEndra madhyamam,simhEndramadhyam] L
ashhTalakshmi stOtram (sumanasa vandita)  [-]  
AshIrvAdam taruvAy  [Arabhi,Arabi] L
AshrayAmyaham satatam (maNipravALam)  [shankarAbharaNa] L
AshrayE shrI dEvIm (tv)  [kEdAra] L
ashTamurtim  [gauLipantu,gowLipantu] L
ashTapadi  [bAgeswari]  
AsIdvipravaraha kascit shyAmA  [rAgamAlikA] L
aSTa siddhi  [nATakuranji] L
aswinsainarain  [Behāg,Kamās,Kānaḍa,Sindhubhairavi]  
At MIT, Boston  [1993]  
At Vadapazhani Murugan Koil  [Concert incomplete]  
ataDE dhanyudurA  [kApi] L
Atana pADuve  [pUrvi] L
Athirum Kazhal  []  
ati sundaram  [simhEndra madhyamam] L
atishaya vara  [mandAri] L
Atma darishanam  [cenjuruTi] L
Atma samAnamE  [mayUradhvani] L
Atma shakti taruvAi  [cArukEsi] L
Atma vicAram  [shrI] L
atri sutAvara  [kalyANi] L
attA aruLillaiyO  [sahAnA] L
aTTa balukudu  [aThANA] L
attAkSi yAn  [dEvamanOhari] L
attaliyannIDunnu  [shahAnA] L
attaruNam  [bhairavi] L
ATTi vaippAn  [nAdanAmakriyA] L
ATTuvikkum bommai  [mAND] L
aTu kArAdani  [manOranjani] L
aTukAdarA  [manOranjani]  
auvvai auvvai  [kuntalavarALi] L
Ava kula  [pUrvi] L
Ava kulavAdarEnu  [rEvagupti] L
avadooru  [kamas]  
AvAga nene  [mOhana] L
Aval adhikamAghudE  [tODi] L
AvalAghak-kUvi  [vasantA] L
avamAna kAmam  [unknown] L
avan mElenna  [divyamaNI] L
Avananri Or  [mAyAmALavagauLa] L
AvanAvanu kAiva  [kAmbhOji] L
avanE vaiSNavanAm  [shankarAbharaNa] L
avAng manasa  [cakravAka] L
Avani suta natha  [Nādanāmakriya,nadanamakriya]  
avar ivarenrE  [unknown] L
avarAga varuvArO varamATTAr  [sarasvati] L
avatAram ettinADE  [Arabhi] L
avatAram krSNA avatAram akhila  [kEdAra] L
avatAramAnAn rAghavan Adava  [kEdAra] L
AvinankuDi mEviDum  [madhyamAvati] L
Aviyum Akkaiyum  [unknown] L
AvO AvO amatAtmA  [kApi] L
avyAja karuNAkaTAkSi  [sALanganATa] L
Aya kalaikkellAm  [mOhana] L
Ayar kula chiruvan  [Sencuruṭṭi,senjuruTi]  
Ayar pADi kaNNA  [sudda dhanyAsi] L
AyarpADi mALigaiyil  [-] L
AyE girdhar  [bhairavi] L
Ayiram sollaDi mAnE  [kAmavardhini] L
Ayiram tAn shollaDi ayyan  [khamAs] L
ayisakhi (mp)  [husEni] L
AyiyE AyiyE O lAlAjI  [shuddhadhanyAsi] L
ayyA guruvaryA  [sUkSma] L
ayyA nan  [bahudAri] L
ayyA sharaNam  [Aṭāna,aThANA] L
ayyA yAnoru  [yadukulakAmbhOji] L
ayyan allavO kALinga naTam  [dEvamanOhari] L
ayyan azhagan  [suraTi] L
ayyan Urvalam vandAn akhila  [Anandabhairavi] L
ayyanE ATkoL  [kAmbhOji] L
ayyayyO kindu  [nAdanAmakriyA] L
azhaga azhaga  [hindOLam,shuddhadhanyAsi,suddhadhanyAsi] L
azhagA ezhilai  [dhanyAsi] L
azhagAi dvArakaiyai kATTinAn  [sAvEri]  
azhagan pavani  [kAmbhOji] L
azhagellAm tirumurugan  [Nādanāmakriya,nAdanAmakriya]  
azhagu tirumEni  [khamAs] L
azhagut-tirivinil  [unknown] L
azhaittadellAm  [yadukulakAmbhOji] L
AzhAzhi nIla taDangaNNa  [Arabhi] L
Azhi mazhai  [varALi]  
Azhi mazhai kannA  [varALi]  
azindiDum inbattil  [shuddhasAvEri] L
B Marulu Konnadhira  [Kamās]  
b Sri Chamundeswari  [Bilahari]  
B Sujana Jeevana Rama  [Kamās]  
bA bA ranga  [kEdAragauLa] L
bA gumma  [kEdAragauLa] L
bAavamE  [kApi]  
baDalika dheerA  [rIti gowLa,reetigaula,reetigowLa] L
baDava ninagobbara  [madhyamAvati] L
badukidenu  [kAmbhOji] L
bAgAya muvvagopala (padam)  [sAveri]  
bAgayya  [chandrajyOti]  
bAgayya nee  [sAvEri]  
bagebage AdagaLelli  [kEdAragauLa] L
bAgu meera  [sankarAbaraNam]  
bAgu mIraganu  [shankarAbharaNa] L
bAi baDikarinda  [Anandabhairavi] L
bailA bvige bandaLOrva bAle  [Purandara Daasar] L
bailige bailAgidu  [behAg] L
baiyirO baiyirO  [kApi] L
Bajare Raag  [Sāvēri]  
bAjat badhAyi  [gaurI] L
bAjat murali  [bhairavi] L
bajO man bajO (bhajan)  [yaman -]  
bakta parAyaNa  [sankarAbaraNam,shankarAbharaNa] L
baktibeeksha  [sankarAbaraNam]  
bAla daNDAyudan  [surATi] L
bAlA gOpAla krishNa  [dhanyAsi,mOhanam] L
bAlA main bairagan (bhajan)  []  
bAla pAhi  [nIlAmbari] L
bAla sarasa  [kIravANi] L
bAla sarasa muraLI sudhArasa  [kIravANi] L
Bala Saraswathi  [Dance Music]  
bAlagopAla  [Anandabhairavi,Bhairavi,bhairavi] L
bAlagOpAla pAlaya  [mukhAri] L
bAlagOpAla pAlayAshu mAm  [bhairavi] L
bAlakanakamaya  [aTANA]  
bAlakrishnan  [dhanyAsi,saurASTra] L
BalakrishnanPadhaMalar  [Dhanyāsi]  
bAlakrSNa mAm pAhi  [sAvEri] L
bAlakrSNam bhAvayAmi  [gOpikAvasantam] L
bAlakucalAmbikE mAmava  [suraTi] L
bAlala pATalu  [janjUTi] L
bAlalOcana  [dhanyAsi] L
bAlAmbikayA kaTAkSitOham  [shrIranjani] L
bAlAmbikAyA param  [kAnaDa] L
bAlAmbikayA tava  [kedAragauLa] L
bAlAmbikAyai namastE  [nATakuranji] L
bAlAmbikE pAhi  [manOranjani] L
balamu kulamu  [sAvEri] L
balamu kulamu yEla rAma  [sAvEri]  
bAlanAi irundapOdu  [kIravANi] L
bAlasubrahmanyam bhajEham  [suraTi] L
bAlasubrmanyan pAdamE  [vishNupriyA]  
balavu balave  [mukhAri] L
bale balendhu  [rIti gowLa,reetigowLa,reetigowla] L
bAlE bruhasrishTi  [simhEndramadyamam]  
bAlE paripAlisau  [bEgaDa] L
bAlikE mOham  [Anandabhairavi] L
balumOsa mayyanurA (daru varNam)  [sahAnA,shahAnA] L
bAmarO  [Anadabhairavi]  
bambara ulaga  [unknown] L
banda nODi  [paraju] L
Bandadella Barali  [kApi] L
bandanEne ranga  [shrI] L
bande rangayya  [Anandabhairavi] L
bandeyA pariNAmage  [kEdAragauLa] L
bandha dondaminri  [mAnji] L
bandham viTTAlE  [Anandabhairavi] L
bandhamu sEyarAdu  [nAgaswarAvaLi] L
bandide  [Nāṭa]  
bandiDE ninagE gaNanatA  [nATa]  
bandu nindiha  [madhyamAvati] L
Bangalore Thaye Dharini  [sujana jeevana]  
Bangalore Thaye Dharini sujana jeevana  [Kamās]  
bangAru kAmAkSi  [Anandabhairavi] L
baNNisalaLave ninna  [tODi] L
baNNisi gOpi  [dhanyAsi] L
bansivAlE  [bhairavi] L
banTu reeti  [Hamsanadam,hamsanAdam]  
banTu reeti kolu  [hamsanAdam] L
bara bEkO  [shankarAbharaNa] L
bAramA  [hamsanAdam]  
bAramma ele  [kAmavardhani] L
bAramma nAvibbarADuva  [mOhana] L
bAravva bhAgIrathi  [bilahari] L
bArayya manege  [kAmavardhani] L
bArayya ranga  [shankarAbharaNa] L
bArayyA venkaTa ramaNa  [sAvEri] L
bArayya vEnkaTakrSNa  [shankarAbharaNa] L
bArE gOpyamma  [saurASTra] L
baride duruviriyEkamma  [madhyamAvati] L
baride hOyitu  [bilahari] L
baride nI  [kAmbhOji] L
bArige ninna  [kAmavardhani] L
bArO bArayya  [tODi] L
bArO brahmAdi  [madhyamAvati] L
bArO krishNayya  [mAnD] L
bArO munisEtake  [sAvEri] L
bArO namma  [punnAgavarALi] L
bArO nInenna  [mOhana] L
basO mOrE nainan (bhajan)  []  
bavvu bandidalla  [pIlu] L
Bayarani Bhalite  []  
bEDa manave  [kAmbhOji] L
bEDa para sati  [mOhana] L
bEDavenne nInu  [kEdAragauLa] L
bEDavO brahma  [shankarAbharaNa] L
bEga bArO  [Ananda bhairavi] L
Below are the recordings in no particular order  [hope you enjoy as I did]  
bEne tALalAre  [pUrvi] L
bhadrakALi namOstutE  [mOhanam] L
bhagaLA dEviya  [tODi] L
bhagavAn narasimha  [Anandabhairavi] L
bhagavAn ramaNarai  [kApi] L
bhagavAn samayOyam  [asAvEri] L
bhagavathE rudrAya  [kurinji] L
bhAgavatOttamar  [behAg,kharaharapriyA] L
bhAgAyanayyA  [candrajyOti,chandrajyOti,chandrjyOti] L
bhAgyAda lakshmi  [Madhyamāvati,madhyamAvati,madyamAvati] L
bhAgyada lakshmi bArammA  [shrI] L
bhAgyamE bhAgyam  [sArangA] L
bhAgyavati nInE hari manOhari  [mAnD] L
bhairavi paramEshwari  [bhairavi] L
bhaja bhaja  [tilang]  
bhaja bhaja mAnasa harihara  [sindhubhairavi] L
bhaja gOvindam  [shivaranjani -] L
bhaja gOvindam (bhajan)  [rAgamAlika] L
bhaja mAnasa  [bahudAri,gowLa,mandAri,sindhubhairavi] L
bhaja raghuvIr (bhajan)  []  
bhaja rAmam satatam  [husEni] L
bhaja rE raghuvIram  [jOnpuri,kalyANi] L
Bhaja Re Sree Raamam  [Sindhubhairavi,kalyANi] L
bhaja satatam raghuvIram  [ranjani] L
bhajAmi sadA  [AbhOgi] L
bhajAmyaham  [nAgagAndhAri] L
bhajan  [Sindhubhairavi,Vakuḷābharaṇaṁ,dwijAvanti (incomplete)]  
bhajan bIn (bhajan)  []  
bhajana jEsiti  [dhanyAsi] L
bhajana jEyuvADani  [mukhAri] L
bhajana parula  [shuruTTi] L
bhajana sEya  [Kedāraṁ,dharmavati,kEdAram,kalyANi,sAma] L
Bhajana Seya Raadaa O Manasaa  [Dharmavati]  
bhajana sEya rAdA  [Aṭāna,aTANA,aThANA,dharmavati] L
bhajana seyave o manasa  [kEdaram]  
bhajana sEyu mArgamunu  [dEvakriyA,nArAyaNi] L
bhajana sEyu mArgamunu joopavE  [Janaranjani]  
bhajanai sheivAi  [behAg] L
bhajanai sheivOm  [naTabhairavi] L
bhajanAmrita paramAnanda  [nATTai,nATa] L
bhajararE rE mAnasa  [AbhEri] L
bhajare  [kalyANi]  
bhajarE bhaja mAnasa  [Kānaḍa,ghaD,kannaDA,kannaDa,tilang] L
bhajarE cEtaha  [Arabi] L
bhajarE gOpAlam  [Hindōḷaṁ,hindOLam] L
bhajarE gurudaivam  [sindhubhairavi] L
bhajarE mAnasa shrI  [suguNabhUshani] L
bhajare re  [AbEri,AbhEri]  
bhajare rE chita  [kalyANi] L
bhajarE rE citta bAlAmbikAm  [kalyANi] L
bhajarE rE mAnasa shrI raghuvIram  [AbhEri] L
bhajarE shrI rAmacandram  [mALavi] L
bhajarE shrIkaNThEshwaram  [kAmbhOji] L
bhajarE yadunAtham  [pilU] L
bhajasi nA kim  [yamunAkalyANi] L
bhajasva shrI tripura (second AvavaraNam)  [nAdanAmakriyA] L
bhajOrE mana rAma (bhajan)  []  
bhakta rakSaNi  [behAg] L
bhakta shikhAmaNi  [behAg] L
bhaktar peruamaiyE paNNArnda  [nATakuranji] L
bhaktavatsalam  [Vamshavati,karnATaka behAg] L
bhaktavatsalam abhiSEka  [vamshavati] L
bhakti bicchamiyyavE bhAvukamagu sAttvika  [shankarAbharaNam] L
bhakti bichha  [sankarAbaraNam]  
bhakti koladi vAde  [malayamArutam] L
bhakti koladivadE paramAtmuDu  [malayamArutam] L
bhakti minshAram  [nATTai,nATa] L
bhakti paNNAdirukkalAmO pADa onru  [kIravANi] L
bhakti paravashattAl  [mayUradhvani] L
bhakti shei  [rAmapriyA] L
bhaktiyinAlE  [kAmbhOji] L
bhaktiyOga sangIta mArgamE  [kharaharapriyA] L
bhaktiyuDan anu  [sAmA] L
bhaktuni cAritramu  [bEgaDa] L
bhakutara sEveya  [pUrvi] L
bhaNDanAdenu  [mukhAri] L
bhaNDAsura  [maNirangu] L
bhangAraviDa  [dhanyAsi] L
bhAram unnaiyE  [yamunAkalyANi] L
bhAramA I bAluni  [hamsanAdam] L
bhAramellAm parandAmaniDamE  [mukhAri] L
bhAramellAm vaittEn  [sAvEri] L
bhArata dEsham  [punnAgavarALi] L
bhArata mAtA  [naTabhairavi] L
bhArata nannADu  [sAramati] L
bhArata puNya bhoomi  [Kuntalavarāḷi,kuntalavarALi] L
bhArata samudAyam  [yamunA kalyANi] L
bhArata shakti  [hamsadhvani] L
bhArata tAy  [bhArati] L
bhArathi mAmava  [tODi,tOdi] L
bhArati dEvi  [mOhana kalyANi] L
bhAratI dEvi tAye  [kEdAragauLa] L
bhArati dEviya nene  [kharaharapriyA] L
bhAratI maddhiSaNA  [dEvamanOhari] L
bhArati pATTenum  [behAg] L
bhAratIshane enna  [madhyamAvati] L
bhAratiyE  [naTabhairavi] L
bhargam pashupatim  [jingala] L
bhASe hInara  [mukhAri] L
bhAsurAngi  [sAvEri] L
bhava pAsha  [pushpalatika] L
bhavadIya kathAbhi  [bhairavi] L
bhavamAna (nI nAmarUpamula) (mangaLam)  [sowrAshTram] L
bhAvamulOna  [shuddhadhanyasi,sudda dhanyAsi,suddhadhanyAsi,Śuddadhanyāsi] L
bhAvanamE mahA  [kApi] L
bhavanuta  [Mōhanaṁ,mOhanam] L
bhavarOga vaidyanE  [dEvagAndhAri] L
bhavasannuta  [varALi] L
bhavati vishvAsO  [mukhAri] L
bhAvayAmi  [ragamailka,sAvEri] L
bhAvayAmi gOpAlabAlam  [yamunA kalyANi] L
bhAvayAmi nandakumAram  [shrI] L
bhAvayAmi raghu rAmam  [bEgaDA,rAgamAlikA,rAgamAlika,rAgamalikA] L
bhAvayE gOpabAlam  [puSpalatikA] L
bhAvayE padmanAbham  [madhyamAvati] L
bhAvayE parama gurum  [hamsAnandi] L
bhAvayE sAdaram  [kIravANi] L
bhAvaye sArasanAbham  [kIravANi,keeravANi,keervANi] L
bhAvayE shrI gOpAlam  [punnAgavarALi] L
bhAvayE shrI jAnakI  [shrIranjani] L
bhAvayEham  [behAg] L
bhaya nivAraNavu  [rEvati] L
bhayamEd-ini  [tODi] L
bhayankara ulagam  [saurASTra] L
bhayappaDAdiru  [paraju] L
bhayasamaya (gItam)  [dEsAkshi] L
bhayilI piyA  [sOraTh] L
bhEda matha vAta  [dhanyAsi] L
bhErikai kETTu  [madhyamAvati] L
bhEruNDAmbE  [sudda dhanyAsi] L
bhImA nadikkaraiyil oru piLLai  [gaurimanOhari] L
bhImam bhajEham  [dEvagAndhAri] L
bhO cintayAmi  [bhairavi] L
bhO shambhO  [rEvati] L
bhO shambhO tavakIna  [vishvambari] L
bhogAchayAnATakapriyE  [bhOgachAyAnATa,bhogAchayAnATa,chAyAnATakapriyA] L
Bhogindra Shayinam  [Kuntalavarāḷi,kuntala varALi,kuntalavarALi] L
bhrahmai vAham  [nAdanAmakriyA] L
bhraSTAdaru  [kAmbhOji] L
bhUbhAramati  [sAvEri] L
bhujanga bhushaNa  [cencukAmbhOji,shencukAmbhOji] L
bhUloka kumAri  [amritavarshini] L
bhUmiyil mAniDa (kaNNigaL)  [sindhubhairavi] L
bhUSaNakke bhUSaNa  [yadukulakAmbhOji] L
bhUSAvatim manjubhASA (2)  [bhUSAvati] L
bhUtanAtha  [sAvEri] L
bhutapatayE  [nAgaswarAvaLi] L
bhUvagham pOTruginra  [unknown] L
bhuvana mOhana saundara sukumArA  [dhanyAsi] L
bhuvana mOhanamA  [puSpalatikA] L
bhuvana patI  [kAmbhOji] L
bhuvanam aLittu  [unknown] L
bhuvanatraya  [Mōhanaṁ]  
bhuvanatraya sammOhanakara  [mOhanam] L
bhuvanAtrayanutam  [rAgamAlika] L
bhuvanEshvari pAhimAm  [Bēgaḍa,bEgaDa,kAntAmaNI] L
bhuvanEshvari pughal  [maNirangu] L
bhuvanEshvariya  [mOhana kalyANi,mOhanakalyANi] L
Bhuvini Dasudane  [shrI ranjani,shri ranjani,sriranjani,Śrīranjani] L
bhyamillai jayamuDu  [tilang] L
Bidaram, Mysore  [1999]  
biDe ninna  [mOhana] L
billegAranu  [shankarAbharaNa] L
bindu pITha  [husEni] L
binnahake bAyillavayya  [kAmbhOji] L
birAna brOva itE  [Kalyāṇi,kalyANi] L
birAna nannu brOva  [hamsadhvani] L
birAna varA  [kalyANi,kalyANi (2 tracks)]  
birAna varAlicci  [kalyANi] L
birAnabrOvayidhe  [kalyani]  
bIt gayE din (bhajan)  []  
bOdhendra gurumUrti  [pUrvikalyANi] L
boomiyil mAniDa jenmam  [Ashok Kumar]  
Boston (low recording levels)  [14 April, 1991]  
brahma kadigina  [Mukhāri,mukhAri] L
brahma kaDigina pAdamu  [Mukhāri]  
brahma tEja (mangaLa shlOka)  [maNirangu]  
brahma vidyAmbikE shrI  [kalyANi] L
brahma vishNu mahEshwara  [kanakAngi] L
brahmAdigaLu  [nIlAmbari] L
brahmAnandada  [nAdanAmakriyA] L
brAhmaNanendare  [bhairavi] L
brahmNDadoLage  [pUrvikalyANi] L
bratukantA cintE  [AbhOgi] L
brhadambA madambA jayatI  [bhanumati] L
brhadambikAyai namastE namastE  [vasantA] L
brhadIsha kaTAkSENa  [jIvantikA] L
brhadIshvaram bhajarE  [nAgadhvani] L
brhadIshvarIm bhajarE citta  [lalitapancamam] L
brhadIshvarO rakSatu mAm hari  [gAnasAmavarALi] L
brhannAyaki nannu  [madhyamAvati] L
brhannAyaki varadAyaki  [AndhALi] L
brhaspatE tArApatE brahmajAtE  [aThAna] L
brindAvana lOlA  [tODi,tOdi] L
brndAvana nilayE rAdhA  [rItigauLa] L
brndAvana vihAra  [kIravANi] L
brndAvanam enbadillaiyO Ananda  [kurinji] L
brndAvanam iduvO  [hindOLa] L
Brochevaarevaruraa Ninnuvina  [Kamās,kamas]  
brochEvArevarE  [shrI ranjani,sreeranjani,sriranjani,Śrīranjani] L
brOchevarevarura  [Kamās,kamAs] L
Brova Bharama  [Bahudāri,bahudAri,bahudari] L
brOva samayamidirA  [neelAmbari]  
brOvabArama bahudAri  [Adi]  
brOvakayuNDuTa  [vAsanti] L
brOvakuNTE viDuvanura  [harikAmbhOji] L
brOvanu rArA  [bEgaDa] L
brOvarAdA  [varuNapriyA] L
brOvavamma  [Bhairavi,mAnji]  
brOvavammA bangAru  [nIlAmbari] L
brOvavammA tAmasamEla  [mAnji] L
brOvumu aninE  [kIravANi] L
bruhadeeswara mahAdEva  [Kānaḍa,kAnaDA] L
bruhadeeswarAya namastE  [sankarAbaraNam,shankarAbharaNa] L
bruhadheeswara  [kAnaDA]  
bruhaspate  [Aṭāna,aTANA,atana]  
brUhi mukundEti  [kurinji] L
bUci bandide  [kAmavardhani] L
buddhi dEvi  [malahari] L
buddhi hELe  [punnAgavarALi] L
buddhi idu manamE  [jOnpuri] L
buddhi mAtu  [shankarAbharaNa] L
buddhirAdhu  [sankarAbaraNam,shankarAbharaNam] L
buddhivantanalla  [kAmavardhani] L
Budhamashrayami  []  
budhamAsrayami satatam  [nATakuranji,nATakurunji] L
budhamAsrayAmyaham  [nATakurunji]  
buttiya kaTTO  [rEvagupti] L
cakrarAjara  [dharmavati] L
cakrEshi dEvi  [cakrapradipta] L
cAla sukhamu  [dhanyAsi] L
cAladA hari nAma  [hamsadwani] L
calamEla cEsEvu (tAna varNam)  [nArAyaNa gowLa,nArAyaNagauLa] L
calamEla jEsEvu (varNa)  [kIravANi] L
calamEla jEsEvurA  [kIravANi,shankarAbharaNa] L
calamu jEsina (pv)  [rAmapriyA] L
caliyE kunjan  [brindAvan sArang] L
callaga nAtO  [vEgavAhini] L
callarE rAmacandru  [Ahiri] L
calo man gangA (bhajan)  []  
cAlu cAlu  [sAvEri] L
cAmarOpacAram sarasa rAjagOpAla  [shuddhasAvEri] L
cancalam tIrttiDuvAi  [dhanAshrI] L
cancalanATA nenjinilE  [calanATa] L
cancalat-tApam  [cenjuruTi] L
canda muNDa  [garuDadhvani] L
candana carcita (ashhTapadi)  [kAmavardhani] L
candaNa kATTinuLLE  [rAgamAlikA] L
candava nODire  [mukhAri] L
caNDikE shrI  [nArAyaNi] L
candiranE  [jOnpuri] L
candra kalAvadamsam  [shankarAbharaNam] L
candra kalAvatam  [shankarAbharaNa] L
candra maNDala  [pUrnacandrikA] L
candra rEkhA  [shankarAbharaNam] L
candracUDa shiva  [shankarAbharaNa] L
candrakAviyaniTTu  [Arabhi] L
candram bhaja mAnasa  [asaverI] L
candravadani sundaravENi  [hamIrkalyANi] L
cani tODi  [harikAmbhOji]  
cani tODi tEvE  [harikAmbhOji] L
capala sampadanIha  [bhairavi] L
caphalamu mAni  [madyamAvati] L
carA carangaL  [Thiruneelakantar]  
carAcara jagadrUpE  [nAyaki] L
caraNa pankajam  [mAyAmALavagauLa] L
caraNa smaraNamE  [kApi] L
caraNAmbujam  [shuddhasAvEri] L
caraNamulE nammiti  [kApi] L
caraNarAja mahimA (bhajan)  []  
cAru pankaja  [kAmbhOji] L
caturdasa bhuvana rUpa (shrI vishwanAtam bhajEham)  [rAgamAlika] L
catushhshhashhTyupasharADyE  [navarOj,navrOj] L
cEDE buddhi mAnurA  [aThANA] L
ceDi maraivilE  [Amarakavi,Janaranjani]  
ceDipoke O  [lalitA] L
cEl paTTazhindadu (tiruppugazh)  [shanmugapriyA]  
celimini jalajAkshhu  [yadukula kAmbhOji] L
celiya pai  [kAmavardhani] L
ceNDanADuta  [pUrvi] L
cendarasAyaka  [yadukulakAmbhOji] L
cendUr kandanai  [husEni] L
cendUril sirappOnai  [sindhubhairavi] L
cendUril undanaDi  [cenjuruTi] L
cennaki-kanda vELin  [bilahari] L
cenni malai mannanin  [SaNmukhapriyA] L
cenni malai vAsanaiyE  [hamIrkalyANi,kharaharapriyA] L
ceppina mATalu  [nAyaki] L
cEra rAvadEmi  [Rītigauḷa,reetigowLa,reetigowla]  
cEra rAvatEmirA  [rIti gowLa,reetigowLa] L
cEri yashOdaku  [mOhanam] L
cEtaha shrI rAmam  [kEdAra gowLa] L
cEtulAra shrngAramu  [kharaharapriyA] L
Chaala Kallalaadu  [Arabhi,Arabi] L
chadariya jhini re jhini (bhajan)  []  
chakkani rAja  [Karaharapriya,karaharapriyA,karaharapriya,kharaharapriyA] L
chakkani rAjamargamu  [karaharapriyA (incomplete)]  
chalamElarA  [dEshyatODi,darbAr,mArgahindOLam,mArgahindOlam] L
Chalamelara Saketa  [Mārgahindōḷaṁ]  
challarE  [Ahiri]  
Challare Sompaina  [Āhiri]  
chaluni  [yadukula kAmbhoji]  
chandiranoLiyil  [lalitA,lalita] L
chandra chooDa  [rAgamAlika,sankarAbaraNam] L
chandram bhaja  [asAvEri,pUrnacandrikA] L
chandrasEkaram  [Sindhubhairavi,natabhairavi,sindhubhairavi]  
Chandrashekharam Sada Bhajeham  [Mārgahindōḷaṁ,mArgahindOLa,margahindolam] L
charAcharam  [Haṁsānandi,hamsAnandi]  
charanAgatamendru  [gowLa]  
charaNam  [Haṁsānandi]  
charaNam bhava  [hamdsavinOdini,hamsavinOdini]  
charumathiye  [Kānaḍa,kAnaDA,kAnada]  
chAruvikrama  [hamsadhvani,hamsadwani] L
chAyA dEvi  [bEgaDa] L
chAyAvatIm AnandavallIm  [chAyAvati] L
Chembai Vaidyanatha Bhagavatar  [Vocal]  
chentanE sadA  [kuntala varALi,kuntalavarALi] L
Cherthala Ranganatha Sharma  [Sāma]  
cheta sri  [dwijAvanti,dwijavanti]  
chEta sri bAlakrishNam  [Dvijāvanti,dwijAvanti,jujAvanti] L
chetulara  [bhairavi]  
chi chiEdara  [pUrvi] L
chI haLi  [rEvagupti] L
chidambara nAdA  [Tiruneelakantar,hEmavati] L
Chidambara Natarajam  [kEdAra] L
chidambaram  [bEgaDa,begaDA] L
chinna jAti  [Kānaḍa,kAnaDA]  
chinna nADe nA  [kalAnidhi] L
Chinnajirukiliye Kannama  [Rāgamālika,ragamalika]  
chinnam ciru kiLiyE  [Rāgamālika,rAgamalika]  
chintadeerchirA  [saurAshtram]  
chintaya sadA  [sindhurAmakriyA]  
chintayamA  [bhairavi,hindOLam]  
chintayama kanda  [Bhairavi]  
chintayAmi jagadambA  [hindOLam] L
chintayAmi satatam  [sucaritrA,sucaritra] L
chiTram chiru kAlE  [madyamAvati]  
chittam irangavillayO  [sri ranjani]  
Chittoor V Nagaiah  [Vocal]  
chnitA nAstikila  [chandrakauns,hindOLam,sahAnA] L
cidagni kuNDa  [aThANA] L
cidambara naTarAja mUrtim  [tAnukIrti] L
cidambaram ena  [kalyANi] L
cidambaram ena ninaivAi  [bangALa] L
cidambaranai digambaranai  [sindhubhairavi] L
cidambarEshvaram cintayAmi  [dhunibhinnaSaDjam] L
cidAnanda mUrtE  [gaurImanOhari] L
cikkavanE ivanu  [mOhanakalyANi] L
cinna cinna padam vaittu  [kApi] L
cinna cinna pAppA  [sindhubhairavi,sindu bhairavi] L
cinnak-kaiyai  [karnATakadEvagAndhAri] L
cinnanjiru kiLiyE  [rAgamAlika]  
cinnanuNTi  [kalyANi] L
cinta dIrcci  [gowDa mallAr,hamsadwani] L
cintaginci  [saraswati manOhari] L
cintai arinda  [dEvamanOhari] L
cintai teLindu  [kalyANi] L
cintaik-kanavil  [shubhapantuvarALi] L
cintaiyil ninaittadum  [hindustAnitODi] L
cintanai seiguvAi  [nAgasvarAvaLi] L
cintanai sheyyaDi  [yadukulakAmbhOji] L
cintaya citta (note)  [shankarAbharaNam]  
cintaya mA kanda mUlakandam  [bhairavi] L
cintayAmi tE  [bhairavi] L
cintayAmyaham  [simhEndramadhyam] L
cintayE mahAlinga mUrTim  [paraju] L
cintayE padmanAbha  [mOhana] L
cintayEham jAnakIkAntam  [mAyAmALavagauLa] L
cintayEham sadA (note)  [shankarAbharaNam]  
cinte yAtakO  [kAmavardhani,pahADi] L
cintistunnADE  [mukhAri] L
cintittanbu seidu  [bhairavi] L
cintittavar nenjil iruppadu  [nATa] L
cirakAlam nammitini  [suraTi] L
ciranjIviyAi iruppOm  [nATakuranji] L
ciruta prAyamu  [vasantA] L
citha cOra  [gowLa -] L
ciTrambala duraiyai  [kharaharapriyA] L
citrAmbari shivarAja  [citrAmbari] L
citta dIrccarA  [sowrAshTram] L
citta dIrccarA (varNa)  [saurASTra] L
citta jalArNavattil  [jalArNava] L
citta nimmatiyilE  [kAmbhOji] L
citta suddiyillada  [mukhAri] L
citta urudiyinri bhakti  [sAmA] L
cittaisida vyAsarAya  [bhairavi] L
cittam alaiyAmal  [nIlAmbari] L
cittam eppaDi appaDiyEi  [hamsadhvani] L
cittam irangAdEnaiyyA  [shahAnA] L
cittam irangayyanE  [mukhAri] L
cittam irangiyun  [kalyANi] L
cittam karainduruga  [dhanyAsi] L
cittam magizh  [bilahari] L
cittam magizhvittiDudu  [bilahari] L
cittamellAm enakku  [sindhubhairavi] L
Coimbatore Thaye  [chakkani rAja]  
cokkanAtanE sundarEswara  [vAchaspati]  
collac-colla inittiDumE  [vAcaspati] L
Concert with Lalgudi Jayaraman, U K Sivaraman & V Nagarjan  [Mumbai]  
Concert with T N Krishnan and Palakkad Raghu  [AIR Sangeeth Sammelan concert]  
Concert with T N Krishnan, U K Sivaraman & V Nagarjan  [second half of the concert]  
Concerts from his US tour of 1983  [with S D Sridhar]  
Concerts with Akella Mallikarjuna Sarma and Kamalakara Rao  [US/Canada tour 1980]  
